eval_problem,algorithm,variant,seed,runtime_s,eval_s,feasible,makespan,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,scheduled_copy_bytes,cache_hit_rate,cache_hit_bytes,n_subgraphs,baseline_makespan,error,speedup,params,is_best,plan_path,proxy_fallback,case,problem,num_cores,mono_fix
1,capls,c2,0,0.112,6.113,True,418733,1864192,1238528.0,625664.0,4144578.0,,,2,842996,,2.013206506293987,"{""block_cap"": 0.35, ""init"": ""rr""}",True,results\plans\case_034_p1_n2_capls_best.json,False,case_034,1,2,False
1,capls,c2,0,0.247,5.417,True,278567,2647040,2328576.0,318464.0,4927426.0,,,3,842996,,3.026187595802805,"{""block_cap"": 0.35, ""init"": ""rr""}",True,results\plans\case_034_p1_n3_capls_best.json,False,case_034,1,3,False
1,capls,c2,0,0.446,5.315,True,225165,3101184,3019264.0,81920.0,5381570.0,,,4,842996,,3.7439033597583995,"{""block_cap"": 0.35, ""init"": ""rr""}",True,results\plans\case_034_p1_n4_capls_best.json,False,case_034,1,4,False
1,capls,c2,0,0.252,4.669,True,180411,3532800,3508224.0,24576.0,5813186.0,,,5,842996,,4.672641912078531,"{""block_cap"": 0.35, ""init"": ""rr""}",True,results\plans\case_034_p1_n5_capls_best.json,False,case_034,1,5,False
2,capls,c5,0,0.415,1.121,True,412272,1238528,1238528.0,0.0,3518914.0,,,155,842996,,2.0447568595490355,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",True,results\plans\case_034_p2_n2_capls_best.json,False,case_034,2,2,False
2,capls,c5,0,0.267,0.895,True,272649,2328576,2328576.0,0.0,4608962.0,,,155,842996,,3.0918727007984623,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",True,results\plans\case_034_p2_n3_capls_best.json,False,case_034,2,3,False
2,capls,c5,0,0.576,1.167,True,215722,3019264,3019264.0,0.0,5299650.0,,,155,842996,,3.9077887280852206,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",True,results\plans\case_034_p2_n4_capls_best.json,False,case_034,2,4,False
2,capls,c5,0,0.288,1.294,True,165143,3508224,3508224.0,0.0,5788610.0,,,155,842996,,5.1046426430426965,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",True,results\plans\case_034_p2_n5_capls_best.json,False,case_034,2,5,False
3,capls,c5,0,0.172,1.094,True,412214,1238528,1238528.0,0.0,3518914.0,0.3502571541606224,1232384.0,155,842996,,2.0450445642312003,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",True,results\plans\case_034_p3_n2_capls_best.json,False,case_034,3,2,False
3,capls,c5,0,0.341,1.253,True,272476,2328576,2328576.0,0.0,4608962.0,0.503272171784679,2319360.0,155,842996,,3.093835787372099,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",True,results\plans\case_034_p3_n3_capls_best.json,False,case_034,3,3,False
3,capls,c5,0,0.511,1.305,True,215630,3019264,3019264.0,0.0,5299650.0,0.5484008297026295,2906112.0,155,842996,,3.9094560126142004,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",True,results\plans\case_034_p3_n4_capls_best.json,False,case_034,3,4,False
3,capls,s4,4,0.832,1.552,True,164310,4801550,3508224.0,1293326.0,7081936.0,0.4426779443355683,2856962.0,3745,842996,,5.130521575071511,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_034_p3_n5_capls_best.json,False,case_034,3,5,False
1,capls,c12,0,0.192,1.039,True,133256,1661360,1661360.0,0.0,2072214.0,,,50,169571,,1.272520561925917,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",True,results\plans\case_035_p1_n2_capls_best.json,False,case_035,1,2,False
1,capls,c3,0,0.212,1.975,True,106705,205126,205126.0,0.0,615980.0,,,7,169571,,1.5891570216953281,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_035_p1_n3_capls_best.json,False,case_035,1,3,False
1,capls,c12,0,0.519,1.288,True,105203,1731896,1731896.0,0.0,2142750.0,,,100,169571,,1.6118456698002908,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",True,results\plans\case_035_p1_n4_capls_best.json,False,case_035,1,4,False
1,capls,c12,0,0.544,1.451,True,89476,1821886,1821886.0,0.0,2232740.0,,,100,169571,,1.8951562430148867,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",True,results\plans\case_035_p1_n5_capls_best.json,False,case_035,1,5,False
2,capls,c16,0,0.777,0.79,True,103111,494734,494734.0,0.0,905588.0,,,3857,169571,,1.6445481083492546,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""nu"": 0.0, ""subgraph_mode"": ""op""}",True,results\plans\case_035_p2_n2_capls_best.json,False,case_035,2,2,False
2,capls,s9,9,0.826,1.307,True,78824,765572,765572.0,0.0,1176426.0,,,3857,169571,,2.1512610372475387,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""noise"": 0.05, ""nu"": 0.0, ""subgraph_mode"": ""op""}",True,results\plans\case_035_p2_n3_capls_best.json,False,case_035,2,3,False
2,capls,c12,0,0.668,0.706,True,78073,1128234,1128234.0,0.0,1539088.0,,,100,169571,,2.1719544528838397,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",True,results\plans\case_035_p2_n4_capls_best.json,False,case_035,2,4,False
2,capls,c14,0,0.902,1.259,True,64436,1160968,1160968.0,0.0,1571822.0,,,3857,169571,,2.631618970761686,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_035_p2_n5_capls_best.json,False,case_035,2,5,False
3,capls,c16,0,0.786,0.85,True,103075,494734,494734.0,0.0,905588.0,0.2890033250825959,217638.0,3857,169571,,1.645122483628426,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""nu"": 0.0, ""subgraph_mode"": ""op""}",True,results\plans\case_035_p3_n2_capls_best.json,False,case_035,3,2,False
3,capls,s9,9,0.883,1.05,True,78754,765572,765572.0,0.0,1176426.0,0.4267953482541078,401716.0,3857,169571,,2.1531731721563347,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""noise"": 0.05, ""nu"": 0.0, ""subgraph_mode"": ""op""}",True,results\plans\case_035_p3_n3_capls_best.json,False,case_035,3,3,False
3,capls,c12,0,0.634,0.752,True,77573,1128234,1128234.0,0.0,1539088.0,0.5540719124277244,692632.0,100,169571,,2.1859538757041754,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",True,results\plans\case_035_p3_n4_capls_best.json,False,case_035,3,4,False
3,capls,c14,0,0.827,1.136,True,63503,1160968,1160968.0,0.0,1571822.0,0.5484584710001866,699516.0,3857,169571,,2.67028329370266,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_035_p3_n5_capls_best.json,False,case_035,3,5,False
1,capls,c0,0,0.054,1.55,True,466068,1152,1152.0,0.0,6555904.0,,,2,931510,,1.998656848356892,"{""block_cap"": 0.35}",True,results\plans\case_036_p1_n2_capls_best.json,False,case_036,1,2,False
1,capls,c0,0,0.108,1.21,True,311345,2304,2304.0,0.0,6557056.0,,,3,931510,,2.991890025534375,"{""block_cap"": 0.35}",True,results\plans\case_036_p1_n3_capls_best.json,False,case_036,1,3,False
1,capls,c0,0,0.167,0.831,True,233584,3456,3456.0,0.0,6558208.0,,,4,931510,,3.987901568600589,"{""block_cap"": 0.35}",True,results\plans\case_036_p1_n4_capls_best.json,False,case_036,1,4,False
1,capls,c0,0,0.137,0.898,True,187182,4608,4608.0,0.0,6559360.0,,,5,931510,,4.976493466252097,"{""block_cap"": 0.35}",True,results\plans\case_036_p1_n5_capls_best.json,False,case_036,1,5,False
2,capls,c0,0,0.071,0.923,True,466068,1152,1152.0,0.0,6555904.0,,,2,931510,,1.998656848356892,"{""block_cap"": 0.35}",True,results\plans\case_036_p2_n2_capls_best.json,False,case_036,2,2,False
2,capls,c0,0,0.116,1.059,True,311345,2304,2304.0,0.0,6557056.0,,,3,931510,,2.991890025534375,"{""block_cap"": 0.35}",True,results\plans\case_036_p2_n3_capls_best.json,False,case_036,2,3,False
2,capls,c0,0,0.178,0.604,True,233584,3456,3456.0,0.0,6558208.0,,,4,931510,,3.987901568600589,"{""block_cap"": 0.35}",True,results\plans\case_036_p2_n4_capls_best.json,False,case_036,2,4,False
2,capls,c0,0,0.178,0.592,True,187182,4608,4608.0,0.0,6559360.0,,,5,931510,,4.976493466252097,"{""block_cap"": 0.35}",True,results\plans\case_036_p2_n5_capls_best.json,False,case_036,2,5,False
3,capls,c0,0,0.082,1.01,True,466068,1152,1152.0,0.0,6555904.0,0.0,0.0,2,931510,,1.998656848356892,"{""block_cap"": 0.35}",True,results\plans\case_036_p3_n2_capls_best.json,False,case_036,3,2,False
3,capls,c0,0,0.122,0.606,True,311345,2304,2304.0,0.0,6557056.0,0.0,0.0,3,931510,,2.991890025534375,"{""block_cap"": 0.35}",True,results\plans\case_036_p3_n3_capls_best.json,False,case_036,3,3,False
3,capls,c0,0,0.137,0.948,True,233584,3456,3456.0,0.0,6558208.0,0.0,0.0,4,931510,,3.987901568600589,"{""block_cap"": 0.35}",True,results\plans\case_036_p3_n4_capls_best.json,False,case_036,3,4,False
3,capls,c0,0,0.184,0.954,True,187182,4608,4608.0,0.0,6559360.0,0.0,0.0,5,931510,,4.976493466252097,"{""block_cap"": 0.35}",True,results\plans\case_036_p3_n5_capls_best.json,False,case_036,3,5,False
1,capls,c0,0,0.016,0.191,True,105374,204800,204800.0,0.0,819200.0,,,2,210001,,1.992910964754114,"{""block_cap"": 0.35}",True,results\plans\case_037_p1_n2_capls_best.json,False,case_037,1,2,False
1,capls,c0,0,0.026,0.244,True,74038,1064960,1064960.0,0.0,1679360.0,,,3,210001,,2.836394824279424,"{""block_cap"": 0.35}",True,results\plans\case_037_p1_n3_capls_best.json,False,case_037,1,3,False
1,capls,c0,0,0.034,0.183,True,53320,614400,614400.0,0.0,1228800.0,,,4,210001,,3.938503375843961,"{""block_cap"": 0.35}",True,results\plans\case_037_p1_n4_capls_best.json,False,case_037,1,4,False
1,capls,c3,0,0.057,0.188,True,43013,1310720,1310720.0,0.0,1925120.0,,,5,210001,,4.882268151489085,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_037_p1_n5_capls_best.json,False,case_037,1,5,False
2,capls,c0,0,0.023,0.147,True,105374,204800,204800.0,0.0,819200.0,,,2,210001,,1.992910964754114,"{""block_cap"": 0.35}",True,results\plans\case_037_p2_n2_capls_best.json,False,case_037,2,2,False
2,capls,c0,0,0.036,0.177,True,74038,1064960,1064960.0,0.0,1679360.0,,,3,210001,,2.836394824279424,"{""block_cap"": 0.35}",True,results\plans\case_037_p2_n3_capls_best.json,False,case_037,2,3,False
2,capls,c0,0,0.049,0.16,True,53320,614400,614400.0,0.0,1228800.0,,,4,210001,,3.938503375843961,"{""block_cap"": 0.35}",True,results\plans\case_037_p2_n4_capls_best.json,False,case_037,2,4,False
2,capls,c3,0,0.063,0.162,True,43013,1310720,1310720.0,0.0,1925120.0,,,5,210001,,4.882268151489085,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_037_p2_n5_capls_best.json,False,case_037,2,5,False
3,capls,c0,0,0.024,0.151,True,105374,204800,204800.0,0.0,819200.0,0.0,0.0,2,210001,,1.992910964754114,"{""block_cap"": 0.35}",True,results\plans\case_037_p3_n2_capls_best.json,False,case_037,3,2,False
3,capls,c0,0,0.043,0.18,True,74038,1064960,1064960.0,0.0,1679360.0,0.5897435897435898,942080.0,3,210001,,2.836394824279424,"{""block_cap"": 0.35}",True,results\plans\case_037_p3_n3_capls_best.json,False,case_037,3,3,False
3,capls,c0,0,0.054,0.166,True,53320,614400,614400.0,0.0,1228800.0,0.0,0.0,4,210001,,3.938503375843961,"{""block_cap"": 0.35}",True,results\plans\case_037_p3_n4_capls_best.json,False,case_037,3,4,False
3,capls,c0,0,0.063,0.207,True,43013,1925120,1925120.0,0.0,2539520.0,0.6425,1579008.0,5,210001,,4.882268151489085,"{""block_cap"": 0.35}",True,results\plans\case_037_p3_n5_capls_best.json,False,case_037,3,5,False
1,capls,c2,0,0.211,14.906,True,679097,5607936,1059840.0,4548096.0,8410886.0,,,2,1364555,,2.009366850391034,"{""block_cap"": 0.35, ""init"": ""rr""}",True,results\plans\case_038_p1_n2_capls_best.json,False,case_038,1,2,False
1,capls,c9,0,0.194,11.485,True,460870,5721600,2131968.0,3589632.0,8524550.0,,,4,1364555,,2.960824093562176,"{""block_cap"": 0.35, ""max_ops"": 2000}",True,results\plans\case_038_p1_n3_capls_best.json,False,case_038,1,3,False
1,capls,c0,0,0.202,19.254,True,345585,6024192,3179520.0,2844672.0,8827142.0,,,4,1364555,,3.948536539491008,"{""block_cap"": 0.35}",True,results\plans\case_038_p1_n4_capls_best.json,False,case_038,1,4,False
1,capls,c2,0,0.901,21.522,True,275584,9409536,7927296.0,1482240.0,12212486.0,,,5,1364555,,4.9515029900139345,"{""block_cap"": 0.35, ""init"": ""rr""}",True,results\plans\case_038_p1_n5_capls_best.json,False,case_038,1,5,False
2,capls,c2,0,0.244,2.72,True,679097,5607936,1059840.0,4548096.0,8410886.0,,,2,1364555,,2.009366850391034,"{""block_cap"": 0.35, ""init"": ""rr""}",True,results\plans\case_038_p2_n2_capls_best.json,False,case_038,2,2,False
2,capls,c2,0,0.52,2.826,True,461374,5988864,2119680.0,3869184.0,8791814.0,,,3,1364555,,2.957589721137299,"{""block_cap"": 0.35, ""init"": ""rr""}",True,results\plans\case_038_p2_n3_capls_best.json,False,case_038,2,3,False
2,capls,c0,0,0.304,2.297,True,345585,6024192,3179520.0,2844672.0,8827142.0,,,4,1364555,,3.948536539491008,"{""block_cap"": 0.35}",True,results\plans\case_038_p2_n4_capls_best.json,False,case_038,2,4,False
2,capls,c2,0,0.821,2.703,True,275584,9409536,7927296.0,1482240.0,12212486.0,,,5,1364555,,4.9515029900139345,"{""block_cap"": 0.35, ""init"": ""rr""}",True,results\plans\case_038_p2_n5_capls_best.json,False,case_038,2,5,False
3,capls,c2,0,0.377,2.378,True,678831,5607936,1059840.0,4548096.0,8410886.0,0.1910301790836521,1605120.0,2,1364555,,2.0101542210064065,"{""block_cap"": 0.35, ""init"": ""rr""}",True,results\plans\case_038_p3_n2_capls_best.json,False,case_038,3,2,False
3,capls,c2,0,0.353,2.518,True,460965,5988864,2119680.0,3869184.0,8791814.0,0.3329637713087345,2924544.0,3,1364555,,2.960213899102969,"{""block_cap"": 0.35, ""init"": ""rr""}",True,results\plans\case_038_p3_n3_capls_best.json,False,case_038,3,3,False
3,capls,c0,0,0.301,2.104,True,344211,6024192,3179520.0,2844672.0,8827142.0,0.4674866970158179,4122624.0,4,1364555,,3.964298061363524,"{""block_cap"": 0.35}",True,results\plans\case_038_p3_n4_capls_best.json,False,case_038,3,4,False
3,capls,c2,0,0.865,2.306,True,271662,9409536,7927296.0,1482240.0,12212486.0,0.3938157538297557,4806144.0,5,1364555,,5.022988124949386,"{""block_cap"": 0.35, ""init"": ""rr""}",True,results\plans\case_038_p3_n5_capls_best.json,False,case_038,3,5,False
1,capls,c4,0,0.144,2.217,True,692660,9805824,9805824.0,0.0,14295040.0,,,10,1435262,,2.0721017526636447,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",True,results\plans\case_039_p1_n2_capls_best.json,False,case_039,1,2,False
1,capls,c1,0,0.217,19.213,True,485565,14323712,8404992.0,5918720.0,18812928.0,,,3,1435262,,2.9558596686334475,"{""block_cap"": 0.15}",True,results\plans\case_039_p1_n3_capls_best.json,False,case_039,1,3,False
1,capls,c0,0,0.245,18.228,True,395323,17604608,12607488.0,4997120.0,22093824.0,,,4,1435262,,3.6306058590064327,"{""block_cap"": 0.35}",True,results\plans\case_039_p1_n4_capls_best.json,False,case_039,1,4,False
1,capls,c3,0,0.487,4.119,True,327297,8065024,4358144.0,3706880.0,12554240.0,,,5,1435262,,4.385197542293391,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_039_p1_n5_capls_best.json,False,case_039,1,5,False
2,capls,c1,0,0.161,2.41,True,708561,11067392,4202496.0,6864896.0,15556608.0,,,2,1435262,,2.025601183243221,"{""block_cap"": 0.15}",True,results\plans\case_039_p2_n2_capls_best.json,False,case_039,2,2,False
2,capls,c1,0,0.244,2.3,True,485565,14323712,8404992.0,5918720.0,18812928.0,,,3,1435262,,2.9558596686334475,"{""block_cap"": 0.15}",True,results\plans\case_039_p2_n3_capls_best.json,False,case_039,2,3,False
2,capls,c9,0,0.35,1.699,True,395265,17604608,12607488.0,4997120.0,22093824.0,,,12,1435262,,3.631138603215564,"{""block_cap"": 0.35, ""max_ops"": 500}",True,results\plans\case_039_p2_n4_capls_best.json,False,case_039,2,4,False
2,capls,c3,0,0.44,1.458,True,327297,8065024,4358144.0,3706880.0,12554240.0,,,5,1435262,,4.385197542293391,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_039_p2_n5_capls_best.json,False,case_039,2,5,False
3,capls,c1,0,0.171,1.822,True,705615,11067392,4202496.0,6864896.0,15556608.0,0.3701716738197425,5652480.0,2,1435262,,2.03405823288904,"{""block_cap"": 0.15}",True,results\plans\case_039_p3_n2_capls_best.json,False,case_039,3,2,False
3,capls,c1,0,0.25,1.649,True,483226,14323712,8404992.0,5918720.0,18812928.0,0.3860269732478443,7151616.0,3,1435262,,2.9701671681573427,"{""block_cap"": 0.15}",True,results\plans\case_039_p3_n3_capls_best.json,False,case_039,3,3,False
3,capls,c0,0,0.328,1.978,True,368055,17604608,12607488.0,4997120.0,22093824.0,0.4782118707738542,10428416.0,4,1435262,,3.8995856597519394,"{""block_cap"": 0.35}",True,results\plans\case_039_p3_n4_capls_best.json,False,case_039,3,4,False
3,capls,c3,0,0.417,1.175,True,327297,8065024,4358144.0,3706880.0,12554240.0,0.0,0.0,5,1435262,,4.385197542293391,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_039_p3_n5_capls_best.json,False,case_039,3,5,False
1,capls,c12,0,0.114,0.838,True,185290,2193632,2193632.0,0.0,3104870.0,,,24,253454,,1.3678773814021263,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",True,results\plans\case_040_p1_n2_capls_best.json,False,case_040,1,2,False
1,capls,sa1,0,0.931,0.921,True,156610,1277364,1277364.0,0.0,2188602.0,,,14,253454,,1.6183768597152162,"{""anneal"": true}",True,results\plans\case_040_p1_n3_capls_best.json,False,case_040,1,3,False
1,capls,c3,0,0.316,0.943,True,154465,644330,644330.0,0.0,1555568.0,,,9,253454,,1.640850678147153,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_040_p1_n4_capls_best.json,False,case_040,1,4,False
1,capls,mono_embed_n4,0,0.644,1.337,True,154465,644330,644330.0,0.0,1555568.0,,,9,253454,,1.640850678147153,"{""block_cap"": 0.08}",True,results/final_plans_mono/p1/n5/case_040_multicore_res.json,False,case_040,1,5,True
2,capls,c15,0,0.513,0.701,True,135293,773554,610770.0,162784.0,1684792.0,,,3083,253454,,1.8733711278484475,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_040_p2_n2_capls_best.json,False,case_040,2,2,False
2,capls,c17,0,0.742,0.855,True,128195,2840290,2820832.0,19458.0,3751528.0,,,3083,253454,,1.977097390693865,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_040_p2_n3_capls_best.json,False,case_040,2,3,False
2,capls,s15,15,0.944,1.078,True,102570,1931186,1931186.0,0.0,2842424.0,,,3083,253454,,2.4710344155211077,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_040_p2_n4_capls_best.json,False,case_040,2,4,False
2,capls,mono_embed_n4,7,1.021,1.112,True,102570,1931186,1931186.0,0.0,2842424.0,,,3083,253454,,2.4710344155211077,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results/final_plans_mono/p2/n5/case_040_multicore_res.json,False,case_040,2,5,True
3,capls,c15,0,0.492,0.663,True,135291,773554,610770.0,162784.0,1684792.0,0.2417829435373295,357964.0,3083,253454,,1.873398821798937,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_040_p3_n2_capls_best.json,False,case_040,3,2,False
3,capls,c17,0,0.728,0.996,True,127473,2840290,2820832.0,19458.0,3751528.0,0.3277823585169565,892868.0,3083,253454,,1.9882955606285253,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_040_p3_n3_capls_best.json,False,case_040,3,3,False
3,capls,s9,9,0.762,1.141,True,106160,3121596,3121596.0,0.0,4032834.0,0.4145693438554494,1226122.0,3083,253454,,2.387471740768651,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_040_p3_n4_capls_best.json,False,case_040,3,4,False
3,capls,mono_embed_n4,0,0.76,0.828,True,106160,3121596,3121596.0,0.0,4032834.0,0.4145693438554494,1226122.0,3083,253454,,2.387471740768651,"{""block_cap"": 0.35}",True,results/final_plans_mono/p3/n5/case_040_multicore_res.json,False,case_040,3,5,True
1,capls,c0,0,0.499,300.303,True,2986534,33595392,4893696.0,28701696.0,38545372.0,,,2,6003957,,2.010342758528783,"{""block_cap"": 0.35}",True,results\plans\case_041_p1_n2_capls_best.json,False,case_041,1,2,False
1,capls,c0,0,0.558,273.282,True,1994174,35017728,9787392.0,25230336.0,39967708.0,,,3,6003957,,3.01074881128728,"{""block_cap"": 0.35}",True,results\plans\case_041_p1_n3_capls_best.json,False,case_041,1,3,False
1,capls,c0,0,0.755,253.236,True,1496957,38879232,14349312.0,24529920.0,43829212.0,,,4,6003957,,4.010774524585543,"{""block_cap"": 0.35}",True,results\plans\case_041_p1_n4_capls_best.json,False,case_041,1,4,False
1,capls,c0,0,0.965,260.767,True,1193573,40452096,18020352.0,22431744.0,45402076.0,,,5,6003957,,5.03023861967387,"{""block_cap"": 0.35}",True,results\plans\case_041_p1_n5_capls_best.json,False,case_041,1,5,False
2,capls,c0,0,0.477,6.96,True,2986534,33595392,4893696.0,28701696.0,38545372.0,,,2,6003957,,2.010342758528783,"{""block_cap"": 0.35}",True,results\plans\case_041_p2_n2_capls_best.json,False,case_041,2,2,False
