case,problem,num_cores,label,feasible,makespan,added_copy_bytes,speedup,cached,is_champion,error
case_001,3,4,g_0.12,True,58984,3456,3.9521,True,False,
case_001,3,4,g_0.25,True,58984,3456,3.9521,True,False,
case_001,3,4,g_0.5,True,58984,3456,3.9521,True,False,
case_001,3,4,g_1.0,True,58984,3456,3.9521,True,False,
case_001,3,4,g_2.0,True,58984,3456,3.9521,True,False,
case_001,3,5,a_full,True,47502,4608,4.9074,True,True,
case_001,3,5,a_no_balance,True,47502,4608,4.9074,True,False,
case_001,3,5,a_no_cache_aware,True,47502,4608,4.9074,True,False,
case_001,3,5,a_no_comm,True,50915,176640,4.5784,True,False,
case_001,3,5,a_no_level,True,47502,4608,4.9074,True,False,
case_001,3,5,a_no_localsearch,True,47502,4608,4.9074,True,False,
case_001,3,5,a_no_sync,True,47502,4608,4.9074,True,False,
case_001,3,5,b_balance,True,47502,4608,4.9074,True,False,
case_001,3,5,b_comm,True,47502,4608,4.9074,True,False,
case_001,3,5,b_random,True,155655,2929152,1.4976,True,False,
case_001,3,5,b_topo,True,47502,4608,4.9074,True,False,
case_001,3,5,c0,True,47502,4608,4.9074,True,False,
case_001,3,5,c1,True,47502,4608,4.9074,True,False,
case_001,3,5,c10,True,58984,3456,3.9521,True,False,
case_001,3,5,c11,True,47502,4608,4.9074,True,False,
case_001,3,5,c12,True,47502,4608,4.9074,True,False,
case_001,3,5,c13,True,47502,4608,4.9074,True,False,
case_001,3,5,c14,True,55782,4608,4.1789,True,False,
case_001,3,5,c15,True,58542,45568,3.9819,True,False,
case_001,3,5,c16,True,55782,4608,4.1789,True,False,
case_001,3,5,c17,True,55782,4608,4.1789,True,False,
case_001,3,5,c2,True,47502,4608,4.9074,True,False,
case_001,3,5,c3,True,47502,4608,4.9074,True,False,
case_001,3,5,c4,True,47502,4608,4.9074,True,False,
case_001,3,5,c5,True,47502,4608,4.9074,True,False,
case_001,3,5,c6,True,47502,4608,4.9074,True,False,
case_001,3,5,c7,True,47502,4608,4.9074,True,False,
case_001,3,5,c8,True,73418,1933824,3.1751,True,False,
case_001,3,5,c9,True,47502,4608,4.9074,True,False,
case_001,3,5,cross_from_p2,True,47502,4608,4.9074,True,False,
case_001,3,5,embed_n4,True,58984,3456,3.9521,True,False,
case_001,3,5,g_0.03,True,47502,4608,4.9074,True,False,
case_001,3,5,g_0.06,True,47502,4608,4.9074,True,False,
case_001,3,5,g_0.12,True,47502,4608,4.9074,True,False,
case_001,3,5,g_0.25,True,47502,4608,4.9074,True,False,
case_001,3,5,g_0.5,True,47502,4608,4.9074,True,False,
case_001,3,5,g_1.0,True,47502,4608,4.9074,True,False,
case_001,3,5,g_2.0,True,47502,4608,4.9074,True,False,
case_002,1,2,a_full,True,136165,112128,1.9237,True,False,
case_002,1,2,a_no_balance,True,137773,133632,1.9013,True,False,
case_002,1,2,a_no_cache_aware,True,136165,112128,1.9237,True,False,
case_002,1,2,a_no_comm,True,136165,112128,1.9237,True,False,
case_002,1,2,a_no_level,True,267074,93696,0.9808,True,False,
case_002,1,2,a_no_localsearch,True,136165,112128,1.9237,True,False,
case_002,1,2,a_no_sync,True,136165,112128,1.9237,True,False,
case_002,1,2,b_comm,True,267974,93696,0.9775,True,False,
case_002,1,2,c0,True,136165,112128,1.9237,True,False,
case_002,1,2,c1,True,136797,205824,1.9148,True,False,
case_002,1,2,c10,True,261945,0,1.0,True,False,
case_002,1,2,c11,True,261945,0,1.0,True,False,
case_002,1,2,c2,True,137773,133632,1.9013,True,False,
case_002,1,2,c3,True,133757,32256,1.9584,True,False,
case_002,1,2,c4,True,267074,93696,0.9808,True,False,
case_002,1,2,c5,True,267974,93696,0.9775,True,False,
case_002,1,2,c6,True,133718,64512,1.9589,True,True,
case_002,1,2,c7,True,138661,150528,1.8891,True,False,
case_002,1,2,c8,True,154778,1555968,1.6924,True,False,
case_002,1,2,c9,True,136165,112128,1.9237,True,False,
case_002,1,2,g_0.5,True,133718,64512,1.9589,True,False,
case_002,1,2,g_2.0,True,261945,0,1.0,True,False,
case_002,1,3,a_full,True,93903,184320,2.7895,True,False,
case_002,1,3,a_no_balance,True,94832,199680,2.7622,True,False,
case_002,1,3,a_no_cache_aware,True,93903,184320,2.7895,True,False,
case_002,1,3,a_no_comm,True,93903,184320,2.7895,True,False,
case_002,1,3,a_no_level,True,270821,141312,0.9672,True,False,
case_002,1,3,a_no_localsearch,True,93903,184320,2.7895,True,False,
case_002,1,3,a_no_sync,True,93903,184320,2.7895,True,False,
case_002,1,3,b_comm,True,271721,141312,0.964,True,False,
case_002,1,3,c0,True,93903,184320,2.7895,True,False,
case_002,1,3,c1,True,94507,115200,2.7717,True,False,
case_002,1,3,c10,True,136165,112128,1.9237,True,False,
case_002,1,3,c11,True,261945,0,1.0,True,False,
case_002,1,3,c2,True,94832,199680,2.7622,True,False,
case_002,1,3,c3,True,90573,55296,2.8921,True,True,
case_002,1,3,c4,True,270821,141312,0.9672,True,False,
case_002,1,3,c5,True,271721,141312,0.964,True,False,
case_002,1,3,c6,True,106606,64512,2.4571,True,False,
case_002,1,3,c7,True,96008,337920,2.7284,True,False,
case_002,1,3,c8,True,132862,2241024,1.9716,True,False,
case_002,1,3,c9,True,93903,184320,2.7895,True,False,
case_002,1,3,embed_n2,True,133718,64512,1.9589,True,False,
case_002,1,4,a_full,True,72534,224256,3.6113,True,False,
case_002,1,4,a_no_balance,True,71570,267264,3.66,True,False,
case_002,1,4,a_no_cache_aware,True,72534,224256,3.6113,True,False,
case_002,1,4,a_no_comm,True,72534,224256,3.6113,True,False,
case_002,1,4,a_no_level,True,273164,184320,0.9589,True,False,
case_002,1,4,a_no_localsearch,True,72534,224256,3.6113,True,False,
case_002,1,4,a_no_sync,True,72534,224256,3.6113,True,False,
case_002,1,4,b_comm,True,274964,184320,0.9527,True,False,
case_002,1,4,c0,True,72534,224256,3.6113,True,False,
case_002,1,4,c1,True,75151,218112,3.4856,True,False,
case_002,1,4,c10,True,93903,184320,2.7895,True,False,
case_002,1,4,c11,True,136165,112128,1.9237,True,False,
case_002,1,4,c2,True,71570,267264,3.66,True,False,
case_002,1,4,c3,True,69677,86016,3.7594,True,True,
case_002,1,4,c4,True,273164,184320,0.9589,True,False,
case_002,1,4,c5,True,274964,184320,0.9527,True,False,
case_002,1,4,c6,True,78833,90624,3.3228,True,False,
case_002,1,4,c7,True,75908,364032,3.4508,True,False,
case_002,1,4,c8,True,93770,2775552,2.7935,True,False,
case_002,1,4,c9,True,72534,224256,3.6113,True,False,
case_002,1,4,embed_n3,True,90573,55296,2.8921,True,False,
case_002,1,5,a_full,True,60679,233472,4.3169,True,False,
case_002,1,5,a_no_balance,True,60106,317952,4.3581,True,False,
case_002,1,5,a_no_cache_aware,True,60679,233472,4.3169,True,False,
case_002,1,5,a_no_comm,True,60679,233472,4.3169,True,False,
case_002,1,5,a_no_level,True,274763,210432,0.9533,True,False,
case_002,1,5,a_no_localsearch,True,60679,233472,4.3169,True,False,
case_002,1,5,a_no_sync,True,60679,233472,4.3169,True,False,
case_002,1,5,b_comm,True,278363,210432,0.941,True,False,
case_002,1,5,c0,True,60679,233472,4.3169,True,False,
case_002,1,5,c1,True,62778,276480,4.1726,True,False,
case_002,1,5,c10,True,72534,224256,3.6113,True,False,
case_002,1,5,c11,True,136165,112128,1.9237,True,False,
case_002,1,5,c2,True,60106,317952,4.3581,True,False,
case_002,1,5,c3,True,56971,112128,4.5979,True,True,
case_002,1,5,c4,True,274763,210432,0.9533,True,False,
case_002,1,5,c5,True,278363,210432,0.941,True,False,
case_002,1,5,c6,True,63924,130560,4.0978,True,False,
case_002,1,5,c7,True,63324,471552,4.1366,True,False,
case_002,1,5,c8,True,105499,4569600,2.4829,True,False,
case_002,1,5,c9,True,60679,233472,4.3169,True,False,
case_002,1,5,embed_n4,True,69677,86016,3.7594,True,False,
case_002,2,2,a_full,True,134613,75264,1.9459,True,False,
case_002,2,2,a_no_balance,True,136209,90624,1.9231,True,False,
case_002,2,2,a_no_cache_aware,True,134613,75264,1.9459,True,False,
case_002,2,2,a_no_comm,True,134613,75264,1.9459,True,False,
case_002,2,2,a_no_level,True,235944,75264,1.1102,True,False,
case_002,2,2,a_no_localsearch,True,134613,75264,1.9459,True,False,
case_002,2,2,a_no_sync,True,134613,75264,1.9459,True,False,
case_002,2,2,b_balance,True,231936,82944,1.1294,True,False,
case_002,2,2,b_comm,True,231497,90624,1.1315,True,False,
case_002,2,2,b_random,True,235683,2723328,1.1114,True,False,
case_002,2,2,b_topo,True,220721,121344,1.1868,True,False,
case_002,2,2,c0,True,134613,75264,1.9459,True,False,
case_002,2,2,c1,True,135025,144384,1.94,True,False,
case_002,2,2,c10,True,261945,0,1.0,True,False,
case_002,2,2,c11,True,134613,75264,1.9459,True,False,
case_002,2,2,c12,True,165573,90624,1.5821,True,False,
case_002,2,2,c13,True,165573,90624,1.5821,True,False,
case_002,2,2,c14,True,121768,90624,2.1512,True,True,
case_002,2,2,c15,True,121768,90624,2.1512,True,False,
case_002,2,2,c16,True,122020,90624,2.1467,True,False,
case_002,2,2,c17,True,123424,179712,2.1223,True,False,
case_002,2,2,c2,True,136209,90624,1.9231,True,False,
case_002,2,2,c3,True,133257,23040,1.9657,True,False,
case_002,2,2,c4,True,235944,75264,1.1102,True,False,
case_002,2,2,c5,True,231497,90624,1.1315,True,False,
case_002,2,2,c6,True,132666,49152,1.9745,True,False,
case_002,2,2,c7,True,137656,165888,1.9029,True,False,
case_002,2,2,c8,True,142327,1164288,1.8404,True,False,
case_002,2,2,c9,True,134577,75264,1.9464,True,False,
case_002,2,2,cross_from_p3,True,121768,90624,2.1512,True,False,
case_002,2,2,g_0.03,True,140077,499200,1.87,True,False,
case_002,2,2,g_0.06,True,136341,204288,1.9212,True,False,
case_002,2,2,g_0.12,True,140341,95232,1.8665,True,False,
case_002,2,2,g_0.25,True,133408,82944,1.9635,True,False,
case_002,2,2,g_0.5,True,132666,49152,1.9745,True,False,
case_002,2,2,g_1.0,True,133257,23040,1.9657,True,False,
case_002,2,2,g_2.0,True,261945,0,1.0,True,False,
case_002,2,2,x3_c0,True,134613,75264,1.9459,True,False,
case_002,2,2,x3_c1,True,135025,144384,1.94,True,False,
case_002,2,2,x3_c10,True,261945,0,1.0,True,False,
case_002,2,2,x3_c11,True,134613,75264,1.9459,True,False,
case_002,2,2,x3_c12,True,165573,90624,1.5821,True,False,
case_002,2,2,x3_c13,True,165573,90624,1.5821,True,False,
case_002,2,2,x3_c14,True,121768,90624,2.1512,True,False,
case_002,2,2,x3_c15,True,121768,90624,2.1512,True,False,
case_002,2,2,x3_c16,True,122020,90624,2.1467,True,False,
case_002,2,2,x3_c17,True,123424,179712,2.1223,True,False,
case_002,2,2,x3_c2,True,136209,90624,1.9231,True,False,
case_002,2,2,x3_c3,True,133257,23040,1.9657,True,False,
case_002,2,2,x3_c4,True,235944,75264,1.1102,True,False,
case_002,2,2,x3_c5,True,231497,90624,1.1315,True,False,
case_002,2,2,x3_c6,True,132666,49152,1.9745,True,False,
case_002,2,2,x3_c7,True,137656,165888,1.9029,True,False,
case_002,2,2,x3_c8,True,142327,1164288,1.8404,True,False,
case_002,2,2,x3_c9,True,134577,75264,1.9464,True,False,
case_002,2,3,a_full,True,92068,125952,2.8451,True,False,
case_002,2,3,a_no_balance,True,92848,138240,2.8212,True,False,
case_002,2,3,a_no_cache_aware,True,92068,125952,2.8451,True,False,
case_002,2,3,a_no_comm,True,92068,125952,2.8451,True,False,
case_002,2,3,a_no_level,True,209050,125952,1.253,True,False,
case_002,2,3,a_no_localsearch,True,92068,125952,2.8451,True,False,
case_002,2,3,a_no_sync,True,92068,125952,2.8451,True,False,
case_002,2,3,b_balance,True,216778,178176,1.2084,True,False,
case_002,2,3,b_comm,True,204613,138240,1.2802,True,False,
case_002,2,3,b_random,True,213392,3886080,1.2275,True,False,
case_002,2,3,b_topo,True,216778,181248,1.2084,True,False,
case_002,2,3,c0,True,92068,125952,2.8451,True,False,
case_002,2,3,c1,True,94913,72192,2.7598,True,False,
case_002,2,3,c10,True,134613,75264,1.9459,True,False,
case_002,2,3,c11,True,92068,125952,2.8451,True,False,
case_002,2,3,c12,True,117640,138240,2.2267,True,False,
case_002,2,3,c13,True,117640,138240,2.2267,True,False,
case_002,2,3,c14,True,82329,138240,3.1817,True,True,
case_002,2,3,c15,True,82329,138240,3.1817,True,False,
case_002,2,3,c16,True,82411,138240,3.1785,True,False,
case_002,2,3,c17,True,88551,90624,2.9581,True,False,
case_002,2,3,c2,True,92848,138240,2.8212,True,False,
case_002,2,3,c3,True,89443,43008,2.9286,True,False,
case_002,2,3,c4,True,209050,125952,1.253,True,False,
case_002,2,3,c5,True,204613,138240,1.2802,True,False,
case_002,2,3,c6,True,105887,36864,2.4738,True,False,
case_002,2,3,c7,True,93839,239616,2.7914,True,False,
case_002,2,3,c8,True,127232,1901568,2.0588,True,False,
case_002,2,3,c9,True,92032,125952,2.8462,True,False,
case_002,2,3,cross_from_p3,True,82329,138240,3.1817,True,False,
case_002,2,3,embed_n2,True,121768,90624,2.1512,False,False,
case_002,2,3,g_0.03,True,91729,403968,2.8556,True,False,
case_002,2,3,g_0.06,True,92745,228864,2.8244,True,False,
case_002,2,3,g_0.12,True,96092,208896,2.726,True,False,
case_002,2,3,g_0.25,True,90349,178176,2.8993,True,False,
case_002,2,3,g_0.5,True,90916,72192,2.8812,True,False,
case_002,2,3,g_1.0,True,89399,47616,2.9301,True,False,
case_002,2,3,g_2.0,True,133257,23040,1.9657,True,False,
case_002,2,3,x3_c0,True,92068,125952,2.8451,True,False,
case_002,2,3,x3_c1,True,94913,72192,2.7598,True,False,
case_002,2,3,x3_c10,True,134613,75264,1.9459,True,False,
case_002,2,3,x3_c11,True,92068,125952,2.8451,True,False,
case_002,2,3,x3_c12,True,117640,138240,2.2267,True,False,
case_002,2,3,x3_c13,True,117640,138240,2.2267,True,False,
case_002,2,3,x3_c14,True,82329,138240,3.1817,True,False,
case_002,2,3,x3_c15,True,82329,138240,3.1817,True,False,
case_002,2,3,x3_c16,True,82411,138240,3.1785,True,False,
case_002,2,3,x3_c17,True,88551,90624,2.9581,True,False,
case_002,2,3,x3_c2,True,92848,138240,2.8212,True,False,
case_002,2,3,x3_c3,True,89443,43008,2.9286,True,False,
case_002,2,3,x3_c4,True,209050,125952,1.253,True,False,
case_002,2,3,x3_c5,True,204613,138240,1.2802,True,False,
case_002,2,3,x3_c6,True,105887,36864,2.4738,True,False,
case_002,2,3,x3_c7,True,93839,239616,2.7914,True,False,
case_002,2,3,x3_c8,True,127232,1901568,2.0588,True,False,
case_002,2,3,x3_c9,True,92032,125952,2.8462,True,False,
case_002,2,4,a_full,True,68972,141312,3.7978,True,False,
case_002,2,4,a_no_balance,True,69160,181248,3.7875,True,False,
case_002,2,4,a_no_cache_aware,True,68972,141312,3.7978,True,False,
case_002,2,4,a_no_comm,True,68972,141312,3.7978,True,False,
case_002,2,4,a_no_level,True,218311,141312,1.1999,True,False,
case_002,2,4,a_no_localsearch,True,68972,141312,3.7978,True,False,
case_002,2,4,a_no_sync,True,68972,141312,3.7978,True,False,
case_002,2,4,b_balance,True,201704,192000,1.2987,True,False,
case_002,2,4,b_comm,True,216881,181248,1.2078,True,False,
case_002,2,4,b_random,True,207608,4225536,1.2617,True,False,
case_002,2,4,b_topo,True,200145,213504,1.3088,True,False,
case_002,2,4,c0,True,68972,141312,3.7978,True,False,
case_002,2,4,c1,True,72231,129024,3.6265,True,False,
case_002,2,4,c10,True,92068,125952,2.8451,True,False,
case_002,2,4,c11,True,68972,141312,3.7978,True,False,
case_002,2,4,c12,True,80255,181248,3.2639,True,False,
case_002,2,4,c13,True,80255,181248,3.2639,True,False,
case_002,2,4,c14,True,67022,181248,3.9083,True,True,
case_002,2,4,c15,True,67022,181248,3.9083,True,False,
case_002,2,4,c16,True,67196,181248,3.8982,True,False,
case_002,2,4,c17,True,69562,179712,3.7656,True,False,
case_002,2,4,c2,True,69160,181248,3.7875,True,False,
case_002,2,4,c3,True,68635,64512,3.8165,True,False,
case_002,2,4,c4,True,218311,141312,1.1999,True,False,
case_002,2,4,c5,True,216881,181248,1.2078,True,False,
case_002,2,4,c6,True,77771,56832,3.3682,True,False,
case_002,2,4,c7,True,72192,428544,3.6284,True,False,
case_002,2,4,c8,True,76891,2376192,3.4067,True,False,
case_002,2,4,c9,True,68972,141312,3.7978,True,False,
case_002,2,4,cross_from_p3,True,67022,181248,3.9083,True,False,
case_002,2,4,embed_n3,True,82329,138240,3.1817,False,False,
case_002,2,4,g_0.03,True,71711,576000,3.6528,True,False,
case_002,2,4,g_0.06,True,73749,353280,3.5518,True,False,
case_002,2,4,g_0.12,True,73875,113664,3.5458,True,False,
case_002,2,4,g_0.25,True,69104,192000,3.7906,True,False,
case_002,2,4,g_0.5,True,68890,127488,3.8024,True,False,
case_002,2,4,g_1.0,True,68632,69120,3.8167,True,False,
case_002,2,4,g_2.0,True,133257,23040,1.9657,True,False,
case_002,2,4,x3_c0,True,68972,141312,3.7978,True,False,
case_002,2,4,x3_c1,True,72231,129024,3.6265,True,False,
case_002,2,4,x3_c10,True,92068,125952,2.8451,True,False,
case_002,2,4,x3_c11,True,68972,141312,3.7978,True,False,
case_002,2,4,x3_c12,True,80255,181248,3.2639,True,False,
case_002,2,4,x3_c13,True,80255,181248,3.2639,True,False,
case_002,2,4,x3_c14,True,67022,181248,3.9083,True,False,
case_002,2,4,x3_c15,True,67022,181248,3.9083,True,False,
case_002,2,4,x3_c16,True,67196,181248,3.8982,True,False,
case_002,2,4,x3_c17,True,69562,179712,3.7656,True,False,
case_002,2,4,x3_c2,True,69160,181248,3.7875,True,False,
case_002,2,4,x3_c3,True,68635,64512,3.8165,True,False,
case_002,2,4,x3_c4,True,218311,141312,1.1999,True,False,
case_002,2,4,x3_c5,True,216881,181248,1.2078,True,False,
case_002,2,4,x3_c6,True,77771,56832,3.3682,True,False,
case_002,2,4,x3_c7,True,72192,428544,3.6284,True,False,
case_002,2,4,x3_c8,True,73210,2767872,3.578,True,False,
case_002,2,4,x3_c9,True,68972,141312,3.7978,True,False,
case_002,2,5,a_full,True,57042,144384,4.5921,True,False,
case_002,2,5,a_no_balance,True,57143,207360,4.584,True,False,
case_002,2,5,a_no_cache_aware,True,57042,144384,4.5921,True,False,
case_002,2,5,a_no_comm,True,57042,144384,4.5921,True,False,
case_002,2,5,a_no_level,True,219838,144384,1.1915,True,False,
case_002,2,5,a_no_localsearch,True,57042,144384,4.5921,True,False,
case_002,2,5,a_no_sync,True,57042,144384,4.5921,True,False,
case_002,2,5,b_balance,True,175390,222720,1.4935,True,False,
case_002,2,5,b_comm,True,207264,207360,1.2638,True,False,
case_002,2,5,b_random,True,194128,5002752,1.3493,True,False,
case_002,2,5,b_topo,True,168235,248832,1.557,True,False,
case_002,2,5,c0,True,57042,144384,4.5921,True,False,
case_002,2,5,c1,True,59364,147456,4.4125,True,False,
case_002,2,5,c10,True,68972,141312,3.7978,True,False,
case_002,2,5,c11,True,57042,144384,4.5921,True,False,
case_002,2,5,c12,True,74324,207360,3.5244,True,False,
case_002,2,5,c13,True,74324,207360,3.5244,True,False,
case_002,2,5,c14,True,56705,207360,4.6194,True,False,
case_002,2,5,c15,True,56705,207360,4.6194,True,False,
case_002,2,5,c16,True,56809,207360,4.611,True,False,
case_002,2,5,c17,True,56721,193536,4.6181,True,False,
case_002,2,5,c2,True,57143,207360,4.584,True,False,
case_002,2,5,c3,True,55767,66048,4.6971,True,False,
case_002,2,5,c4,True,219838,144384,1.1915,True,False,
case_002,2,5,c5,True,207264,207360,1.2638,True,False,
case_002,2,5,c6,True,62398,96768,4.198,True,False,
case_002,2,5,c7,True,58565,330240,4.4727,True,False,
case_002,2,5,c8,True,93028,4177920,2.8158,True,False,
case_002,2,5,c9,True,57042,144384,4.5921,True,False,
case_002,2,5,cross_from_p3,True,55382,133632,4.7298,True,True,
case_002,2,5,embed_n4,True,67022,181248,3.9083,False,False,
case_002,2,5,g_0.03,True,65324,1296384,4.0099,True,False,
case_002,2,5,g_0.06,True,58975,649728,4.4416,True,False,
case_002,2,5,g_0.12,True,60506,208896,4.3292,True,False,
case_002,2,5,g_0.25,True,56797,222720,4.612,True,False,
case_002,2,5,g_0.5,True,55382,133632,4.7298,True,False,
case_002,2,5,g_1.0,True,55664,70656,4.7058,True,False,
case_002,2,5,g_2.0,True,89399,47616,2.9301,True,False,
case_002,2,5,x3_c0,True,57042,144384,4.5921,True,False,
case_002,2,5,x3_c1,True,59364,147456,4.4125,True,False,
case_002,2,5,x3_c10,True,68972,141312,3.7978,True,False,
case_002,2,5,x3_c11,True,57042,144384,4.5921,True,False,
case_002,2,5,x3_c12,True,74324,207360,3.5244,True,False,
case_002,2,5,x3_c13,True,74324,207360,3.5244,True,False,
case_002,2,5,x3_c14,True,56705,207360,4.6194,True,False,
case_002,2,5,x3_c15,True,56705,207360,4.6194,True,False,
case_002,2,5,x3_c16,True,56809,207360,4.611,True,False,
case_002,2,5,x3_c17,True,56721,193536,4.6181,True,False,
case_002,2,5,x3_c2,True,57143,207360,4.584,True,False,
case_002,2,5,x3_c3,True,55767,66048,4.6971,True,False,
case_002,2,5,x3_c4,True,219838,144384,1.1915,True,False,
case_002,2,5,x3_c5,True,207264,207360,1.2638,True,False,
case_002,2,5,x3_c6,True,62398,96768,4.198,True,False,
case_002,2,5,x3_c7,True,58565,330240,4.4727,True,False,
case_002,2,5,x3_c8,True,95113,4337664,2.754,True,False,
case_002,2,5,x3_c9,True,57042,144384,4.5921,True,False,
case_002,3,2,a_full,True,134572,75264,1.9465,True,False,
case_002,3,2,a_no_balance,True,136168,90624,1.9237,True,False,
case_002,3,2,a_no_cache_aware,True,134572,75264,1.9465,True,False,
case_002,3,2,a_no_comm,True,134572,75264,1.9465,True,False,
case_002,3,2,a_no_level,True,235821,75264,1.1108,True,False,
case_002,3,2,a_no_localsearch,True,134572,75264,1.9465,True,False,
case_002,3,2,a_no_sync,True,134572,75264,1.9465,True,False,
case_002,3,2,b_balance,True,231772,82944,1.1302,True,False,
case_002,3,2,b_comm,True,231374,90624,1.1321,True,False,
case_002,3,2,b_random,True,235616,2723328,1.1117,True,False,
case_002,3,2,b_topo,True,220516,121344,1.1879,True,False,
