case,problem,eval_problem,num_cores,algorithm,variant,seed,runtime_s,eval_s,feasible,makespan,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,scheduled_copy_bytes,cache_hit_rate,cache_hit_bytes,n_subgraphs,baseline_makespan,error,speedup
case_023,3,3,3,balance,,0,0.003,0.174,True,74469,199832,199832,0,643276,0.15097455891859327,89216,12,122614,,1.646510628583706
case_023,3,3,3,comm,,0,0.012,0.165,True,47580,147456,147456,0,590900,0.12677233320380069,73728,38,122614,,2.577007145859605
case_023,3,3,4,random,,0,0.018,0.487,True,91456,2921428,2921428,0,3364872,0.19707063416270035,409000,21,122614,,1.3406884184744576
case_023,3,3,4,topo,,0,0.006,0.143,True,54724,394544,394544,0,837988,0.29570457608404976,223364,16,122614,,2.2405891382208902
case_023,3,3,4,balance,,0,0.007,0.145,True,65652,288936,288936,0,732380,0.24502282535411227,164992,16,122614,,1.867635410954731
case_023,3,3,4,comm,,0,0.018,0.225,True,73883,1596462,1596462,0,2039906,0.3885906725450213,578554,199,122614,,1.6595698604550437
case_023,3,3,5,random,,0,0.015,0.511,True,92076,3148832,3148832,0,3592276,0.19767751368715442,433710,25,122614,,1.3316608019462184
case_023,3,3,5,topo,,0,0.007,0.178,True,70900,590774,590774,0,1034218,0.31479011947412305,277128,20,122614,,1.7293935119887165
case_023,3,3,5,balance,,0,0.007,0.196,True,88337,554422,554422,0,997866,0.28730162000315895,251016,20,122614,,1.3880254027191323
case_023,3,3,5,comm,,0,0.012,0.226,True,68492,1675842,1675842,0,2119286,0.31305714753561487,477960,199,122614,,1.7901944752671846
case_024,2,2,4,random,,0,0.092,0.992,True,2570896,7340236,6160576,1179660,7733454,,,23,2555343,,0.9939503581630684
case_024,2,2,4,topo,,0,0.022,1.041,True,2571028,1769708,1769708,0,2162926,,,16,2555343,,0.9938993274285617
case_024,2,2,4,balance,,0,0.026,0.992,True,2568336,1638576,1638576,0,2031794,,,16,2555343,,0.9949410824751902
case_024,2,2,4,comm,,0,0.064,0.945,True,2607184,1180048,1180048,0,1573266,,,101,2555343,,0.9801160946062879
case_024,2,2,3,random,,0,0.064,1.103,True,2577653,5963880,4259916,1703964,6357098,,,17,2555343,,0.9913448396661614
case_024,2,2,3,topo,,0,0.028,1.095,True,2567977,1376400,1376400,0,1769618,,,12,2555343,,0.9950801740046737
case_024,2,2,3,balance,,0,0.033,1.198,True,2562184,1114196,1114196,0,1507414,,,12,2555343,,0.9973300122083347
case_024,2,2,3,comm,,0,0.066,1.06,True,2606637,786832,786832,0,1180050,,,101,2555343,,0.9803217709255259
case_024,2,2,5,random,,0,0.115,1.172,True,2578914,9765100,7864540,1900560,10158318,,,27,2555343,,0.9908601062307623
case_024,2,2,5,topo,,0,0.023,1.197,True,2582747,2556128,2556128,0,2949346,,,20,2555343,,0.9893895917796052
case_024,2,2,5,balance,,0,0.024,1.054,True,2575679,2359488,2359488,0,2752706,,,20,2555343,,0.9921046062028692
case_024,2,2,5,comm,,0,0.065,0.947,True,2607731,1573264,1573264,0,1966482,,,101,2555343,,0.9799105045727493
case_024,3,3,5,random,,0,0.082,1.139,True,2577537,9765100,7864540,1900560,10158318,0.07567420265718804,458752,27,2555343,,0.9913894543511887
case_024,3,3,5,topo,,0,0.018,0.699,True,2576285,2556128,2556128,0,2949346,0.19999088583202587,491520,20,2555343,,0.9918712409535436
case_024,3,3,5,balance,,0,0.019,1.099,True,2572675,2359488,2359488,0,2752706,0.31943144674560225,753664,20,2555343,,0.9932630433303857
case_024,3,3,5,comm,,0,0.084,1.393,True,2607731,1573264,1573264,0,1966482,0.7332587423968102,1441792,101,2555343,,0.9799105045727493
case_024,3,3,2,random,,0,0.072,1.304,True,2565363,3932252,2555992,1376260,4325470,0.0769216925213717,196608,11,2555343,,0.996094120013425
case_024,3,3,2,topo,,0,0.019,1.212,True,2563367,720996,720996,0,1114214,0.06896188870719609,65536,8,2555343,,0.9968697420228941
case_024,3,3,2,balance,,0,0.029,1.183,True,2560766,589888,589888,0,983106,0.07407139498716048,65536,8,2555343,,0.9978822742882403
case_024,3,3,2,comm,,0,0.037,1.406,True,2606090,393616,393616,0,786834,0.45821680277435956,360448,101,2555343,,0.9805275335847956
case_024,2,2,2,random,,0,0.192,1.319,True,2565363,3932252,2555992,1376260,4325470,,,11,2555343,,0.996094120013425
case_024,2,2,2,topo,,0,0.025,1.337,True,2564329,720996,720996,0,1114214,,,8,2555343,,0.9964957694585991
case_024,2,2,2,balance,,0,0.023,1.306,True,2561728,589888,589888,0,983106,,,8,2555343,,0.9975075417842956
case_024,2,2,2,comm,,0,0.042,1.32,True,2606090,393616,393616,0,786834,,,101,2555343,,0.9805275335847956
case_024,3,3,3,random,,0,0.053,1.217,True,2570363,5963880,4259916,1703964,6357098,0.173910643641339,655360,17,2555343,,0.9941564673939051
case_024,3,3,3,topo,,0,0.026,1.165,True,2567977,1376400,1376400,0,1769618,0.3333170580863565,491520,12,2555343,,0.9950801740046737
case_024,3,3,3,balance,,0,0.034,1.273,True,2562184,1114196,1114196,0,1507414,0.317063258728871,425984,12,2555343,,0.9973300122083347
case_024,3,3,3,comm,,0,0.062,1.089,True,2606637,786832,786832,0,1180050,0.6110075196126958,720896,101,2555343,,0.9803217709255259
case_024,3,3,4,random,,0,0.194,1.11,True,2570896,7340236,6160576,1179660,7733454,0.11971568556236431,557056,23,2555343,,0.9939503581630684
case_024,3,3,4,topo,,0,0.036,1.207,True,2570613,1769708,1769708,0,2162926,0.2105130162632355,393216,16,2555343,,0.9940597826277234
case_024,3,3,4,balance,,0,0.019,1.076,True,2567555,1638576,1638576,0,2031794,0.2908948870571838,524288,16,2555343,,0.9952437240877021
case_024,3,3,4,comm,,0,0.059,1.148,True,2607184,1180048,1180048,0,1573266,0.6874125909689625,1081344,101,2555343,,0.9801160946062879
case_024,1,1,3,random,,0,0.056,1.168,True,2581866,12058828,12058828,0,12452046,,,17,2555343,,0.9897271973061345
case_024,1,1,3,topo,,0,0.019,1.229,True,2577258,4915344,4915344,0,5308562,,,12,2555343,,0.9914967768069786
case_024,1,1,3,balance,,0,0.035,1.212,True,2572758,4915344,4915344,0,5308562,,,12,2555343,,0.9932309995732207
case_024,1,1,3,comm,,0,0.036,1.338,True,2710243,39322000,39322000,0,39715218,,,101,2555343,,0.9428464532516088
case_024,1,1,5,random,,0,0.065,1.212,True,2601505,19464584,19464584,0,19857802,,,27,2555343,,0.9822556558607421
case_024,1,1,5,topo,,0,0.019,0.99,True,2592932,8454368,8454368,0,8847586,,,20,2555343,,0.985503283541566
case_024,1,1,5,balance,,0,0.037,1.256,True,2590232,8454368,8454368,0,8847586,,,20,2555343,,0.9865305501592135
case_024,1,1,5,comm,,0,0.069,1.54,True,2710243,39322000,39322000,0,39715218,,,101,2555343,,0.9428464532516088
case_024,1,1,4,random,,0,0.075,1.157,True,2596124,15466792,15466792,0,15860010,,,23,2555343,,0.9842915823743396
case_024,1,1,4,topo,,0,0.036,1.278,True,2583452,6488300,6488300,0,6881518,,,16,2555343,,0.9891195965707897
case_024,1,1,4,balance,,0,0.021,1.134,True,2579852,6488300,6488300,0,6881518,,,16,2555343,,0.9904998426266313
case_024,1,1,4,comm,,0,0.06,1.565,True,2710243,39322000,39322000,0,39715218,,,101,2555343,,0.9428464532516088
case_024,1,1,2,random,,0,0.19,1.36,True,2573389,7929964,7929964,0,8323182,,,11,2555343,,0.9929874573956755
case_024,1,1,2,topo,,0,0.018,1.438,True,2568923,3080292,3080292,0,3473510,,,8,2555343,,0.9947137380139459
case_024,1,1,2,balance,,0,0.15,1.465,True,2566223,3080292,3080292,0,3473510,,,8,2555343,,0.9957603060996647
case_024,1,1,2,comm,,0,0.039,1.622,True,2710243,39322000,39322000,0,39715218,,,101,2555343,,0.9428464532516088
case_025,2,2,5,random,,0,0.749,18.632,True,4207681,89057280,79059456,9997824,97274880,,,27,4863026,,1.1557496872980628
case_025,2,2,5,topo,,0,0.095,6.595,True,986882,290304,290304,0,8507904,,,20,4863026,,4.927667137509855
case_025,2,2,5,balance,,0,0.319,7.449,True,2451626,248832,248832,0,8466432,,,20,4863026,,1.9835921139684438
case_025,2,2,5,comm,,0,0.23,7.667,True,975282,110592,110592,0,8328192,,,2666,4863026,,4.986276789687495
case_026,1,1,2,random,,0,0.01,0.2,True,114425,3832640,3832640,0,4361494,,,12,99203,,0.8669696307625082
case_026,1,1,2,topo,,0,0.004,0.112,True,109808,719916,719916,0,1248770,,,8,99203,,0.9034223371703337
case_026,1,1,2,balance,,0,0.003,0.11,True,108008,719916,719916,0,1248770,,,8,99203,,0.9184782608695652
case_026,1,1,2,comm,,0,0.008,0.119,True,79379,873248,873248,0,1402102,,,35,99203,,1.2497385958502878
case_026,1,1,3,random,,0,0.007,0.216,True,120210,4299420,4299420,0,4828274,,,16,99203,,0.8252474835704184
case_026,1,1,3,topo,,0,0.003,0.346,True,116418,982844,982844,0,1511698,,,12,99203,,0.8521276778505043
case_026,1,1,3,balance,,0,0.003,0.122,True,115518,982844,982844,0,1511698,,,12,99203,,0.8587665991447221
case_026,1,1,3,comm,,0,0.008,0.122,True,68061,873248,873248,0,1402102,,,35,99203,,1.4575601298834868
case_025,2,2,4,random,,0,0.682,18.381,True,4713806,86355456,70364160,15991296,94573056,,,22,4863026,,1.0316559485053054
case_025,2,2,4,topo,,0,0.117,7.669,True,1537416,262656,262656,0,8480256,,,16,4863026,,3.1631165540101054
case_025,2,2,4,balance,,0,0.093,7.89,True,2743718,176640,176640,0,8394240,,,16,4863026,,1.772421947153461
case_025,2,2,4,comm,,0,0.234,8.434,True,1217444,82944,82944,0,8300544,,,2666,4863026,,3.9944555971362954
case_026,1,1,4,random,,0,0.007,0.23,True,132513,4918928,4918928,0,5447782,,,24,99203,,0.7486284364552912
case_026,1,1,4,topo,,0,0.003,0.128,True,120845,1163854,1163854,0,1692708,,,16,99203,,0.8209110844470189
case_026,1,1,4,balance,,0,0.003,0.125,True,119045,1163854,1163854,0,1692708,,,16,99203,,0.8333235331177286
case_026,1,1,4,comm,,0,0.009,0.132,True,60669,873248,873248,0,1402102,,,35,99203,,1.635151395276006
case_026,1,1,5,random,,0,0.01,0.256,True,144624,5571644,5571644,0,6100498,,,30,99203,,0.6859373271379577
case_026,1,1,5,topo,,0,0.004,0.125,True,125338,1298260,1298260,0,1827114,,,20,99203,,0.7914838277298186
case_026,1,1,5,balance,,0,0.003,0.142,True,122638,1298260,1298260,0,1827114,,,20,99203,,0.8089091472463673
case_026,1,1,5,comm,,0,0.01,0.174,True,96132,1973092,1973092,0,2501946,,,78,99203,,1.0319456580535098
case_025,3,3,5,random,,0,1.26,18.363,True,4207093,89057280,79059456,9997824,97274880,0.00977227374104942,511488,27,4863026,,1.1559112194572356
case_025,3,3,5,topo,,0,0.12,7.358,True,986882,290304,290304,0,8507904,0.006728045325779037,29184,20,4863026,,4.927667137509855
case_025,3,3,5,balance,,0,0.099,7.221,True,2451626,248832,248832,0,8466432,0.003563791874554526,15360,20,4863026,,1.9835921139684438
case_025,3,3,5,comm,,0,0.433,7.761,True,975282,110592,110592,0,8328192,0.0,0,2666,4863026,,4.986276789687495
case_026,2,2,2,random,,0,0.007,0.151,True,108263,2132796,1854716,278080,2661650,,,12,99203,,0.9163148998272724
case_026,2,2,2,topo,,0,0.004,0.112,True,73793,381228,381228,0,910082,,,8,99203,,1.3443416042172023
case_026,2,2,2,balance,,0,0.003,0.099,True,79100,347692,347692,0,876546,,,8,99203,,1.2541466498103666
case_026,2,2,2,comm,,0,0.008,0.101,True,68901,185792,185792,0,714646,,,35,99203,,1.4397904239415973
case_026,2,2,3,random,,0,0.007,0.176,True,102719,2986420,2763688,222732,3515274,,,16,99203,,0.965770694808166
case_026,2,2,3,topo,,0,0.003,0.105,True,73129,668732,668732,0,1197586,,,12,99203,,1.356548017886201
case_026,2,2,3,balance,,0,0.004,0.113,True,74865,646972,646972,0,1175826,,,12,99203,,1.3250918319642022
case_026,2,2,3,comm,,0,0.009,0.101,True,60374,519024,519024,0,1047878,,,35,99203,,1.6431410872229768
case_026,2,2,4,random,,0,0.01,0.177,True,103989,3499040,3499040,0,4027894,,,24,99203,,0.9539759012972526
case_026,2,2,4,topo,,0,0.003,0.11,True,83206,915280,915280,0,1444134,,,16,99203,,1.1922577698723649
case_026,2,2,4,balance,,0,0.004,0.121,True,83062,786892,786892,0,1315746,,,16,99203,,1.1943247212925285
case_026,2,2,4,comm,,0,0.012,0.11,True,50623,611584,611584,0,1140438,,,35,99203,,1.9596428500879046
case_026,2,2,5,random,,0,0.008,0.214,True,107276,4611712,4570752,40960,5140566,,,30,99203,,0.9247455162384877
case_026,2,2,5,topo,,0,0.003,0.122,True,86209,1147604,1147604,0,1676458,,,20,99203,,1.1507267222679767
case_026,2,2,5,balance,,0,0.003,0.355,True,85386,1036748,1036748,0,1565602,,,20,99203,,1.161818096643478
case_026,2,2,5,comm,,0,0.011,0.128,True,64681,2053852,2053852,0,2582706,,,78,99203,,1.5337270604969002
case_025,3,3,4,random,,0,0.951,18.764,True,4713469,86355456,70364160,15991296,94573056,0.006261797045869911,321024,22,4863026,,1.031729709052929
case_025,3,3,4,topo,,0,0.1,7.701,True,1537322,262656,262656,0,8480256,0.007489300998573466,32256,16,4863026,,3.1633099636901054
case_025,3,3,4,balance,,0,0.26,7.925,True,2743718,176640,176640,0,8394240,0.0025252525252525255,10752,16,4863026,,1.772421947153461
case_025,3,3,4,comm,,0,0.199,8.429,True,1217444,82944,82944,0,8300544,0.0,0,2666,4863026,,3.9944555971362954
case_026,3,3,3,random,,0,0.008,0.204,True,101041,2986420,2763688,222732,3515274,0.14382214131365725,321072,16,99203,,0.9818093645153947
case_026,3,3,3,topo,,0,0.003,0.105,True,72213,668732,668732,0,1197586,0.43657812636231647,460672,12,99203,,1.3737554179995293
case_026,3,3,3,balance,,0,0.003,0.109,True,74184,646972,646972,0,1175826,0.4289377526642866,450304,12,99203,,1.337256012078076
case_026,3,3,3,comm,,0,0.009,0.1,True,60373,519024,519024,0,1047878,0.33612791719829904,338784,35,99203,,1.6431683037119242
case_026,3,3,2,random,,0,0.007,0.373,True,106627,2132796,1854716,278080,2661650,0.1548487923967347,267920,12,99203,,0.9303741078713647
case_026,3,3,2,topo,,0,0.003,0.107,True,73767,381228,381228,0,910082,0.2917380718381296,236288,8,99203,,1.3448154323749102
case_026,3,3,2,balance,,0,0.004,0.105,True,79061,347692,347692,0,876546,0.32269043350922816,255616,8,99203,,1.254765307800306
case_026,3,3,2,comm,,0,0.008,0.102,True,68886,185792,185792,0,714646,0.2510738583307395,169392,35,99203,,1.4401039398426385
case_025,2,2,3,random,,0,0.747,17.775,True,4873987,85063680,56974848,28088832,93281280,,,17,4863026,,0.9977511224383652
case_025,2,2,3,topo,,0,0.096,8.522,True,2437536,152064,152064,0,8369664,,,12,4863026,,1.9950581242697545
case_025,2,2,3,balance,,0,0.104,8.738,True,2435548,130560,130560,0,8348160,,,12,4863026,,1.996686577312375
case_025,2,2,3,comm,,0,0.223,9.463,True,1622164,55296,55296,0,8272896,,,2666,4863026,,2.9978633479722148
case_026,3,3,4,random,,0,0.007,0.195,True,101228,3499040,3499040,0,4027894,0.1763942992094222,451284,24,99203,,0.9799956533765362
case_026,3,3,4,topo,,0,0.003,0.114,True,82475,915280,915280,0,1444134,0.49463856901703135,624130,16,99203,,1.2028250985147013
case_026,3,3,4,balance,,0,0.003,0.115,True,82374,786892,786892,0,1315746,0.47055734986787334,544896,16,99203,,1.2042999004540267
case_026,3,3,4,comm,,0,0.008,0.113,True,50582,611584,611584,0,1140438,0.5110726222259379,562416,35,99203,,1.9612312680400141
case_026,3,3,5,random,,0,0.009,0.218,True,103174,4611712,4570752,40960,5140566,0.18994135344337443,600658,30,99203,,0.9615116211448621
case_026,3,3,5,topo,,0,0.003,0.125,True,84863,1147604,1147604,0,1676458,0.5048736015127299,717696,20,99203,,1.1689782355089968
case_026,3,3,5,balance,,0,0.004,0.126,True,84669,1036748,1036748,0,1565602,0.49013218051379215,653952,20,99203,,1.1716566866267466
case_026,3,3,5,comm,,0,0.013,0.143,True,61185,2053852,2053852,0,2582706,0.553279146827382,1128072,78,99203,,1.6213614447985618
case_027,1,1,4,random,,0,0.025,0.792,True,1596770,26546176,26546176,0,28585984,,,22,2363952,,1.4804586759520784
case_027,1,1,4,topo,,0,0.009,0.495,True,565244,5529600,5529600,0,7569408,,,16,2363952,,4.182179731231114
case_027,1,1,4,balance,,0,0.008,0.495,True,565244,5529600,5529600,0,7569408,,,16,2363952,,4.182179731231114
case_027,1,1,4,comm,,0,0.023,0.495,True,565244,5529600,5529600,0,7569408,,,16,2363952,,4.182179731231114
case_027,1,1,2,random,,0,0.023,0.772,True,2042691,22886400,22886400,0,24926208,,,10,2363952,,1.1572734202089303
case_027,1,1,2,topo,,0,0.008,0.616,True,1119508,3317760,3317760,0,5357568,,,8,2363952,,2.1115990238569085
case_027,1,1,2,balance,,0,0.007,0.616,True,1119508,3317760,3317760,0,5357568,,,8,2363952,,2.1115990238569085
case_027,1,1,2,comm,,0,0.02,0.435,True,1124556,5529600,5529600,0,7569408,,,16,2363952,,2.1021203034797735
case_027,2,2,2,random,,0,0.025,0.749,True,1606573,20129792,11071488,9058304,22169600,,,10,2363952,,1.4714252013447258
case_027,2,2,2,topo,,0,0.008,0.503,True,1120962,1744896,1105920,638976,3784704,,,8,2363952,,2.10886006840553
case_027,2,2,2,balance,,0,0.008,0.503,True,1120962,1744896,1105920,638976,3784704,,,8,2363952,,2.10886006840553
case_027,2,2,2,comm,,0,0.02,0.761,True,1120962,1744896,1105920,638976,3784704,,,16,2363952,,2.10886006840553
case_025,3,3,3,random,,0,0.927,18.374,True,4873432,85063680,56974848,28088832,93281280,0.009137207908927502,468480,17,4863026,,0.9978647491131506
case_025,3,3,3,topo,,0,0.306,8.863,True,2437442,152064,152064,0,8369664,0.008342401160681901,35328,12,4863026,,1.9951350637266445
case_025,3,3,3,balance,,0,0.117,8.865,True,2435454,130560,130560,0,8348160,0.007275372862859221,30720,12,4863026,,1.9967636424256012
case_025,3,3,3,comm,,0,0.211,9.131,True,1622164,55296,55296,0,8272896,0.0,0,2666,4863026,,2.9978633479722148
case_027,2,2,4,random,,0,0.018,0.576,True,1253527,21557248,18057216,3500032,23597056,,,22,2363952,,1.8858405124101834
case_027,2,2,4,topo,,0,0.008,0.338,True,559196,3317760,3317760,0,5357568,,,16,2363952,,4.227412213249022
case_027,2,2,4,balance,,0,0.008,0.338,True,559196,3317760,3317760,0,5357568,,,16,2363952,,4.227412213249022
case_027,2,2,4,comm,,0,0.025,0.338,True,559196,3317760,3317760,0,5357568,,,16,2363952,,4.227412213249022
case_027,1,1,3,random,,0,0.03,0.791,True,1689262,24451072,24451072,0,26490880,,,15,2363952,,1.3993992642941118
case_027,1,1,3,topo,,0,0.008,0.724,True,2283950,9916416,9916416,0,11956224,,,12,2363952,,1.035027912169706
case_027,1,1,3,balance,,0,0.009,0.497,True,2282150,9916416,9916416,0,11956224,,,12,2363952,,1.035844269657998
case_027,1,1,3,comm,,0,0.024,0.461,True,844900,5529600,5529600,0,7569408,,,16,2363952,,2.797907444668008
case_027,2,2,3,random,,0,0.018,0.584,True,1617149,20516864,13234176,7282688,22556672,,,15,2363952,,1.4618022210693016
case_027,2,2,3,topo,,0,0.009,0.584,True,1322424,7704576,7704576,0,9744384,,,12,2363952,,1.787590061886354
case_027,2,2,3,balance,,0,0.007,0.441,True,1560779,7966720,7651328,315392,10006528,,,12,2363952,,1.514597518290546
case_027,2,2,3,comm,,0,0.024,0.667,True,837049,3686400,3686400,0,5726208,,,16,2363952,,2.8241500796249683
case_027,1,1,5,random,,0,0.03,0.865,True,1317384,27820032,27820032,0,29859840,,,28,2363952,,1.7944289592100708
case_027,1,1,5,topo,,0,0.009,0.838,True,1949661,16343040,16343040,0,18382848,,,20,2363952,,1.2124938643179506
case_027,1,1,5,balance,,0,0.009,0.648,True,2093791,16343040,16343040,0,18382848,,,20,2363952,,1.1290295927339453
case_027,1,1,5,comm,,0,0.024,0.7,True,565244,5529600,5529600,0,7569408,,,16,2363952,,4.182179731231114
case_027,3,3,4,random,,0,0.022,0.853,True,1253248,21557248,18057216,3500032,23597056,0.12101910828025478,1712128,22,2363952,,1.8862603411296088
case_027,3,3,4,topo,,0,0.008,0.322,True,559196,3317760,3317760,0,5357568,0.0,0,16,2363952,,4.227412213249022
case_027,3,3,4,balance,,0,0.008,0.322,True,559196,3317760,3317760,0,5357568,0.0,0,16,2363952,,4.227412213249022
case_027,3,3,4,comm,,0,0.021,0.322,True,559196,3317760,3317760,0,5357568,0.0,0,16,2363952,,4.227412213249022
case_027,3,3,2,random,,0,0.029,0.818,True,1606027,20129792,11071488,9058304,22169600,0.0955572876071707,1255424,10,2363952,,1.4719254408549793
case_027,3,3,2,topo,,0,0.008,0.303,True,1120962,1744896,1105920,638976,3784704,0.08904109589041095,319488,8,2363952,,2.10886006840553
case_027,3,3,2,balance,,0,0.007,0.303,True,1120962,1744896,1105920,638976,3784704,0.08904109589041095,319488,8,2363952,,2.10886006840553
case_027,3,3,2,comm,,0,0.022,0.693,True,1120962,1744896,1105920,638976,3784704,0.08904109589041095,319488,16,2363952,,2.10886006840553
case_027,2,2,5,random,,0,0.017,0.603,True,1158789,23087104,21624832,1462272,25126912,,,28,2363952,,2.0400193650440244
case_027,2,2,5,topo,,0,0.008,0.679,True,1000430,14192640,14192640,0,16232448,,,20,2363952,,2.362935937546855
case_027,2,2,5,balance,,0,0.009,0.557,True,1317429,14886912,14850048,36864,16926720,,,20,2363952,,1.794367666113316
case_027,2,2,5,comm,,0,0.023,0.696,True,558753,5529600,5529600,0,7569408,,,16,2363952,,4.230763861670542
case_027,3,3,3,random,,0,0.021,0.833,True,1616573,20516864,13234176,7282688,22556672,0.08744602097470697,1161216,15,2363952,,1.4623230748008287
case_027,3,3,3,topo,,0,0.008,0.378,True,1322218,7704576,7704576,0,9744384,0.15315315315315314,1044480,12,2363952,,1.7878685663029847
case_027,3,3,3,balance,,0,0.007,0.71,True,1560727,7966720,7651328,315392,10006528,0.12832338578404776,968704,12,2363952,,1.5146479813574059
case_027,3,3,3,comm,,0,0.023,0.847,True,837049,3686400,3686400,0,5726208,0.43037037037037035,2379776,16,2363952,,2.8241500796249683
case_025,2,2,2,random,,0,0.73,17.572,True,5016220,80529408,44461056,36068352,88747008,,,11,4863026,,0.9694602708812612
case_025,2,2,2,topo,,0,0.103,10.105,True,3647268,87552,87552,0,8305152,,,8,4863026,,1.3333338816889793
case_025,2,2,2,balance,,0,0.335,10.246,True,3650492,62976,62976,0,8280576,,,8,4863026,,1.3321563230381002
case_025,2,2,2,comm,,0,0.429,11.019,True,2431840,27648,27648,0,8245248,,,2666,4863026,,1.9997310678334101
case_027,3,3,5,random,,0,0.019,0.846,True,1158512,23087104,21624832,1462272,25126912,0.11734064427690198,1753088,28,2363952,,2.040507133288218
case_027,3,3,5,topo,,0,0.01,0.778,True,999962,14192640,14192640,0,16232448,0.2026974951830443,2154496,20,2363952,,2.3640418335896762
case_027,3,3,5,balance,,0,0.009,0.582,True,1316583,14886912,14850048,36864,16926720,0.15503062117235344,1814528,20,2363952,,1.7955206773898797
case_027,3,3,5,comm,,0,0.022,0.976,True,558753,5529600,5529600,0,7569408,0.044444444444444446,327680,16,2363952,,4.230763861670542
case_025,3,3,2,random,,0,0.943,18.281,True,5015825,80529408,44461056,36068352,88747008,0.007556910063440727,373248,11,4863026,,0.9695366166084343
case_025,3,3,2,topo,,0,0.107,10.145,True,3647174,87552,87552,0,8305152,0.006972477064220183,29184,8,4863026,,1.3333682462092569
case_025,3,3,2,balance,,0,0.118,10.602,True,3650398,62976,62976,0,8280576,0.0055248618784530384,23040,8,4863026,,1.3321906268850685
case_025,3,3,2,comm,,0,0.219,11.089,True,2431840,27648,27648,0,8245248,0.0,0,2666,4863026,,1.9997310678334101
case_028,2,2,5,random,,0,0.359,8.999,True,39687410,192183312,49749072,142434240,198091920,,,25,43836040,,1.1045326464992298
case_028,2,2,5,topo,,0,0.104,8.105,True,10394581,276273552,9553920,266719632,282182160,,,20,43836040,,4.217201251305848
case_028,2,2,5,balance,,0,0.112,8.198,True,14429455,276738408,9406464,267331944,282647016,,,20,43836040,,3.0379553489719466
case_028,2,2,5,comm,,0,0.17,7.879,True,11491035,277818912,8593920,269224992,283727520,,,153,43836040,,3.814803453300769
case_028,2,2,4,random,,0,0.359,8.759,True,40331178,194182896,37711008,156471888,200091504,,,22,43836040,,1.0869020488317995
case_028,2,2,4,topo,,0,0.107,8.628,True,12477300,276895752,7190400,269705352,282804360,,,16,43836040,,3.5132632861276076
case_028,2,2,4,balance,,0,0.124,8.542,True,20257482,276824040,7092096,269731944,282732648,,,16,43836040,,2.1639431791177204
case_028,2,2,4,comm,,0,0.191,8.92,True,13608312,277760640,6445440,271315200,283669248,,,153,43836040,,3.2212694711879033
case_028,2,2,3,random,,0,0.376,7.868,True,40285646,184188096,32853600,151334496,190096704,,,15,43836040,,1.088130496902048
case_028,2,2,3,topo,,0,0.112,9.386,True,16274796,276875448,4839168,272036280,282784056,,,12,43836040,,2.6934924407040186
case_028,2,2,3,balance,,0,0.112,9.681,True,23160641,276956976,4644096,272312880,282865584,,,12,43836040,,1.8926954569176215
case_028,2,2,3,comm,,0,0.429,9.983,True,16770711,277369056,4296960,273072096,283277664,,,153,43836040,,2.613845054034978
case_028,2,2,2,random,,0,0.36,7.256,True,41824589,168083208,11093064,156990144,173991816,,,10,43836040,,1.0480925467073927
case_028,2,2,2,topo,,0,0.102,11.254,True,22770304,277095720,2517120,274578600,283004328,,,8,43836040,,1.92514074471733
case_028,2,2,2,balance,,0,0.119,11.378,True,23004814,276992064,2418816,274573248,282900672,,,8,43836040,,1.9055159498355432
case_028,2,2,2,comm,,0,0.179,12.238,True,23638628,277473600,2148480,275325120,283382208,,,153,43836040,,1.8544240384848054
case_028,1,1,5,random,,0,0.617,14.391,True,41499527,196125192,73643256,122481936,202033800,,,25,43836040,,1.0563021597812428
case_028,1,1,5,topo,,0,0.104,10.587,True,43954253,279326832,41781120,237545712,285235440,,,20,43836040,,0.9973105446701597
case_028,1,1,5,balance,,0,0.095,10.238,True,43951553,279326832,41781120,237545712,285235440,,,20,43836040,,0.9973718107298735
case_028,1,1,5,comm,,0,0.185,7.645,True,10194624,326568960,326568960,0,332477568,,,153,43836040,,4.299917289740161
case_029,1,1,2,random,,0,0.017,0.332,True,45207,1174726,1174726,0,1604890,,,11,37555,,0.8307341783352136
case_029,1,1,2,topo,,0,0.004,0.15,True,45047,81964,81964,0,512128,,,8,37555,,0.8336848180788954
case_029,1,1,2,balance,,0,0.004,0.149,True,42347,81964,81964,0,512128,,,8,37555,,0.8868396816775687
case_029,1,1,2,comm,,0,0.006,0.151,True,22105,0,0,0,430164,,,21,37555,,1.6989368921058583
case_029,1,1,3,random,,0,0.01,0.345,True,46939,1314152,1314152,0,1744316,,,16,37555,,0.8000809561345577
case_029,1,1,3,topo,,0,0.005,0.157,True,49294,116820,116820,0,546984,,,12,37555,,0.7618574268673672
case_029,1,1,3,balance,,0,0.005,0.382,True,46594,116820,116820,0,546984,,,12,37555,,0.8060050650298322
case_029,1,1,3,comm,,0,0.006,0.139,True,14831,0,0,0,430164,,,21,37555,,2.5321960757872026
case_029,1,1,4,random,,0,0.01,0.369,True,54438,1431062,1431062,0,1861226,,,22,37555,,0.6898673720562842
case_029,1,1,4,topo,,0,0.004,0.158,True,53615,147566,147566,0,577730,,,16,37555,,0.7004569616711741
case_029,1,1,4,balance,,0,0.004,0.171,True,50915,147566,147566,0,577730,,,16,37555,,0.7376018854954336
